Invoice,CustomerID,Country,InvoiceDateOnly,Revenue,Quantity
534432,18283.0,United Kingdom,2010-11-22,163.15,102
534438,17894.0,United Kingdom,2010-11-22,165.22,88
534439,16221.0,United Kingdom,2010-11-22,100.57000000000001,44
534440,15133.0,United Kingdom,2010-11-22,305.7,140
534441,13643.0,United Kingdom,2010-11-22,319.91,159
534443,14327.0,United Kingdom,2010-11-22,314.96,236
534444,14478.0,United Kingdom,2010-11-22,344.1,300
534445,18283.0,United Kingdom,2010-11-22,32.199999999999996,16
534446,15602.0,United Kingdom,2010-11-22,284.21,195
534447,12949.0,United Kingdom,2010-11-22,733.85,299
534448,16373.0,United Kingdom,2010-11-22,114.75,29
534449,17179.0,United Kingdom,2010-11-22,260.31,91
534450,12393.0,Australia,2010-11-22,513.05,351
534451,16239.0,United Kingdom,2010-11-22,497.79999999999995,244
534452,17995.0,United Kingdom,2010-11-22,86.25,15
534453,17713.0,United Kingdom,2010-11-22,273.95,177
534454,17655.0,United Kingdom,2010-11-22,23.8,4
534455,13546.0,United Kingdom,2010-11-22,272.74,149
534456,14282.0,United Kingdom,2010-11-23,408.0,240
534457,14926.0,United Kingdom,2010-11-23,139.2,96
534458,14057.0,United Kingdom,2010-11-23,318.6,276
534460,15261.0,United Kingdom,2010-11-23,150.0,48
534461,16935.0,United Kingdom,2010-11-23,100.80000000000001,48
534462,13651.0,United Kingdom,2010-11-23,132.65,29
534464,15986.0,United Kingdom,2010-11-23,186.3,100
534465,16821.0,United Kingdom,2010-11-23,113.35,13
534466,13269.0,United Kingdom,2010-11-23,628.51,389
534467,13269.0,United Kingdom,2010-11-23,68.4,18
534468,17044.0,United Kingdom,2010-11-23,1634.4,848
534469,17044.0,United Kingdom,2010-11-23,86.39999999999999,120
534470,18006.0,United Kingdom,2010-11-23,196.7,82
534471,17422.0,United Kingdom,2010-11-23,292.82,160
534472,17126.0,United Kingdom,2010-11-23,109.67,135
534473,15730.0,United Kingdom,2010-11-23,317.5,177
534474,13199.0,United Kingdom,2010-11-23,171.6,88
534489,12880.0,United Kingdom,2010-11-23,302.95,137
534497,17811.0,United Kingdom,2010-11-23,312.0,265
534499,17372.0,United Kingdom,2010-11-23,186.05,73
534500,17290.0,United Kingdom,2010-11-23,392.31,283
534501,18055.0,United Kingdom,2010-11-23,1755.39,554
534504,14555.0,United Kingdom,2010-11-23,713.85,250
534505,17870.0,United Kingdom,2010-11-23,887.3999999999999,348
534506,12849.0,United Kingdom,2010-11-23,728.3199999999999,550
534507,17841.0,United Kingdom,2010-11-23,531.45,259
534508,17458.0,United Kingdom,2010-11-23,213.08,112
534509,18055.0,United Kingdom,2010-11-23,33.9,2
534510,17237.0,United Kingdom,2010-11-23,574.15,259
534511,17071.0,United Kingdom,2010-11-23,547.9,168
534512,14679.0,United Kingdom,2010-11-23,372.53999999999996,386
534513,17975.0,United Kingdom,2010-11-23,224.75,65
534515,17570.0,United Kingdom,2010-11-23,100.0,1
534516,15235.0,United Kingdom,2010-11-23,129.57,93
534517,16229.0,United Kingdom,2010-11-23,768.9,333
534518,16155.0,United Kingdom,2010-11-23,203.4,83
534521,17872.0,United Kingdom,2010-11-23,235.87,176
534524,16155.0,United Kingdom,2010-11-23,31.1,8
534526,15384.0,United Kingdom,2010-11-23,1108.88,840
534531,17227.0,United Kingdom,2010-11-23,236.95000000000002,126
534539,17098.0,United Kingdom,2010-11-23,147.9,42
534543,13602.0,United Kingdom,2010-11-23,137.70000000000002,48
534555,17508.0,Greece,2010-11-23,761.3,414
534563,18203.0,United Kingdom,2010-11-23,112.57,21
534569,12805.0,Netherlands,2010-11-23,443.6,254
534579,14606.0,United Kingdom,2010-11-23,241.35,93
534583,15291.0,United Kingdom,2010-11-23,438.75,85
534605,15311.0,United Kingdom,2010-11-23,247.47,100
534623,15506.0,United Kingdom,2010-11-23,396.44,310
534630,13569.0,United Kingdom,2010-11-23,151.96,64
534631,18047.0,United Kingdom,2010-11-23,314.29,126
534633,12573.0,France,2010-11-23,113.28,146
534635,16938.0,United Kingdom,2010-11-23,456.5,198
534637,14987.0,United Kingdom,2010-11-23,494.34999999999997,197
534640,13089.0,United Kingdom,2010-11-23,2646.7000000000003,1306
534643,13089.0,United Kingdom,2010-11-23,34.8,24
534644,13089.0,United Kingdom,2010-11-23,17.4,12
534645,15719.0,United Kingdom,2010-11-23,398.28,274
534646,18047.0,United Kingdom,2010-11-23,11.8,4
534648,16019.0,United Kingdom,2010-11-23,659.46,142
534649,16775.0,United Kingdom,2010-11-23,215.65,86
534650,14176.0,United Kingdom,2010-11-23,179.56,56
534651,17974.0,United Kingdom,2010-11-23,132.55,99
534652,14170.0,United Kingdom,2010-11-23,298.96,137
534653,12897.0,United Kingdom,2010-11-23,193.60000000000002,112
534655,17165.0,United Kingdom,2010-11-23,426.71,147
534656,13869.0,United Kingdom,2010-11-23,1059.41,570
534657,14252.0,United Kingdom,2010-11-23,350.99,111
534658,18118.0,United Kingdom,2010-11-23,127.65,71
534659,12434.0,Australia,2010-11-23,297.29,138
534660,14849.0,United Kingdom,2010-11-23,348.99,286
534661,17309.0,United Kingdom,2010-11-23,27.75,43
534662,14898.0,United Kingdom,2010-11-23,441.35,229
534664,14849.0,United Kingdom,2010-11-23,82.5,78
534665,14051.0,United Kingdom,2010-11-23,420.91999999999996,132
534667,14911.0,EIRE,2010-11-23,339.44,108
534668,14911.0,EIRE,2010-11-23,323.11,188
534669,12577.0,France,2010-11-23,254.03,265
534670,12577.0,France,2010-11-23,73.25,39
534671,17766.0,United Kingdom,2010-11-23,252.11,137
534672,14177.0,United Kingdom,2010-11-23,120.6,29
534673,12748.0,United Kingdom,2010-11-23,129.26,96
534674,17766.0,United Kingdom,2010-11-23,47.5,18
534676,12748.0,United Kingdom,2010-11-23,40.8,48
534679,14755.0,United Kingdom,2010-11-23,609.95,255
534680,17442.0,United Kingdom,2010-11-23,270.1,155
534681,13451.0,United Kingdom,2010-11-23,443.11,392
534683,16430.0,United Kingdom,2010-11-23,19.799999999999997,12
534684,15134.0,United Kingdom,2010-11-23,124.6,116
534685,15864.0,United Kingdom,2010-11-23,244.44000000000003,294
534686,13181.0,United Kingdom,2010-11-23,359.69,171
534687,13077.0,United Kingdom,2010-11-23,379.52,280
534690,13211.0,United Kingdom,2010-11-23,306.0,120
534691,12971.0,United Kingdom,2010-11-23,114.39,153
534692,12971.0,United Kingdom,2010-11-23,51.0,60
534693,14332.0,United Kingdom,2010-11-23,515.7,208
534694,16531.0,United Kingdom,2010-11-23,154.44,144
534696,12599.0,France,2010-11-23,154.48,141
534697,17700.0,United Kingdom,2010-11-23,609.19,301
534699,14798.0,United Kingdom,2010-11-23,20.4,24
534700,12889.0,United Kingdom,2010-11-23,48.85,7
534701,15808.0,United Kingdom,2010-11-23,1699.07,649
534702,14972.0,United Kingdom,2010-11-23,30.300000000000004,12
534703,12662.0,Germany,2010-11-23,200.19,114
534704,16003.0,United Kingdom,2010-11-23,969.16,278
534705,16242.0,United Kingdom,2010-11-23,661.2,270
534706,16242.0,United Kingdom,2010-11-23,8.5,1
534707,13089.0,United Kingdom,2010-11-23,525.5999999999999,48
534708,13078.0,United Kingdom,2010-11-23,694.12,276
534710,16437.0,United Kingdom,2010-11-23,183.89999999999998,118
534711,16001.0,United Kingdom,2010-11-23,583.39,337
534712,14202.0,United Kingdom,2010-11-23,514.55,67
534713,17576.0,United Kingdom,2010-11-23,296.35,123
534714,15965.0,United Kingdom,2010-11-23,333.97,240
534715,17598.0,United Kingdom,2010-11-23,409.98,126
534716,16684.0,United Kingdom,2010-11-23,3013.0,1812
534718,13843.0,United Kingdom,2010-11-23,319.75,145
534719,14154.0,United Kingdom,2010-11-23,1519.28,574
534720,14154.0,United Kingdom,2010-11-23,188.6,72
534721,15660.0,United Kingdom,2010-11-23,223.6,176
534722,13468.0,United Kingdom,2010-11-23,308.49,199
534723,17675.0,United Kingdom,2010-11-23,259.35,87
534724,15951.0,United Kingdom,2010-11-23,304.95,107
534726,14156.0,EIRE,2010-11-23,175.2,16
534728,15189.0,United Kingdom,2010-11-23,447.24,152
534730,16357.0,United Kingdom,2010-11-23,209.49,143
534737,15061.0,United Kingdom,2010-11-23,657.73,297
534738,12377.0,Switzerland,2010-11-23,587.24,326
534739,16316.0,United Kingdom,2010-11-24,356.1,187
534740,13310.0,United Kingdom,2010-11-24,159.72,166
534741,12908.0,United Kingdom,2010-11-24,390.0,600
534742,17744.0,United Kingdom,2010-11-24,326.74,414
534743,17894.0,United Kingdom,2010-11-24,112.05000000000001,38
534744,14291.0,United Kingdom,2010-11-24,411.63,298
534745,14291.0,United Kingdom,2010-11-24,85.0,10
534746,17504.0,United Kingdom,2010-11-24,443.28,180
534749,14861.0,United Kingdom,2010-11-24,167.66,322
534753,17990.0,United Kingdom,2010-11-24,361.09000000000003,147
534758,12931.0,United Kingdom,2010-11-24,417.59999999999997,288
534759,17675.0,United Kingdom,2010-11-24,163.2,64
534760,12931.0,United Kingdom,2010-11-24,720.0,1000
534761,17377.0,United Kingdom,2010-11-24,463.95000000000005,193
534762,14543.0,United Kingdom,2010-11-24,302.8,40
534763,17511.0,United Kingdom,2010-11-24,2612.89,1667
534764,15173.0,United Kingdom,2010-11-24,153.77,55
534765,15555.0,United Kingdom,2010-11-24,172.1,83
534766,12868.0,United Kingdom,2010-11-24,135.65,75
534767,16125.0,United Kingdom,2010-11-24,395.1,200
534768,13767.0,United Kingdom,2010-11-24,645.4000000000001,152
534769,15358.0,United Kingdom,2010-11-24,367.27,292
534770,15358.0,United Kingdom,2010-11-24,92.6,19
534772,16717.0,United Kingdom,2010-11-24,498.75,239
534773,16717.0,United Kingdom,2010-11-24,17.4,12
534774,15838.0,United Kingdom,2010-11-24,300.96,1584
534775,17633.0,United Kingdom,2010-11-24,300.65,107
534776,13750.0,United Kingdom,2010-11-24,325.44,96
534777,15100.0,United Kingdom,2010-11-24,350.4,32
534779,12970.0,United Kingdom,2010-11-24,63.35,23
534780,12970.0,United Kingdom,2010-11-24,0.95,1
534783,14861.0,United Kingdom,2010-11-24,2.5,2
534786,15854.0,United Kingdom,2010-11-24,214.49,62
534788,16782.0,United Kingdom,2010-11-24,387.5,127
534793,13694.0,United Kingdom,2010-11-24,2514.72,1328
534794,15984.0,United Kingdom,2010-11-24,353.69,205
534797,16016.0,United Kingdom,2010-11-24,147.19,61
534799,14350.0,United Kingdom,2010-11-24,305.45,151
534800,17019.0,United Kingdom,2010-11-24,520.1,383
534801,14673.0,United Kingdom,2010-11-24,747.26,468
534802,12939.0,United Kingdom,2010-11-24,408.0,96
534804,12356.0,Portugal,2010-11-24,347.9,255
534805,18193.0,United Kingdom,2010-11-24,279.44,136
534807,14667.0,United Kingdom,2010-11-24,262.42,211
534808,14552.0,United Kingdom,2010-11-24,169.99,75
534809,14692.0,United Kingdom,2010-11-24,164.05,139
534810,14045.0,United Kingdom,2010-11-24,1387.2,208
534811,16931.0,United Kingdom,2010-11-24,260.40000000000003,121
534812,14458.0,United Kingdom,2010-11-24,228.07,317
534813,17069.0,United Kingdom,2010-11-24,534.1,198
534814,16794.0,United Kingdom,2010-11-24,133.46,74
534816,16839.0,United Kingdom,2010-11-24,413.64,188
534818,18116.0,United Kingdom,2010-11-24,121.1,51
534820,14988.0,United Kingdom,2010-11-24,294.62,219
534821,17069.0,United Kingdom,2010-11-24,141.9,68
534822,12970.0,United Kingdom,2010-11-24,600.66,431
534830,17315.0,United Kingdom,2010-11-24,670.9,172
534832,15279.0,United Kingdom,2010-11-24,307.87,167
534835,12970.0,United Kingdom,2010-11-24,10.75,5
534836,15984.0,United Kingdom,2010-11-24,370.97,143
534839,15889.0,United Kingdom,2010-11-24,239.31,166
534840,18109.0,United Kingdom,2010-11-24,134.9,50
534841,15572.0,United Kingdom,2010-11-24,525.67,206
534842,15262.0,United Kingdom,2010-11-24,112.8,64
534843,16292.0,United Kingdom,2010-11-24,132.5,30
534844,16409.0,United Kingdom,2010-11-24,248.54999999999998,155
534846,13823.0,United Kingdom,2010-11-24,515.87,213
534847,14646.0,Netherlands,2010-11-24,919.62,946
534848,13623.0,United Kingdom,2010-11-24,206.18,91
534851,14409.0,United Kingdom,2010-11-24,579.89,389
534854,16065.0,United Kingdom,2010-11-24,233.36,105
534856,14868.0,United Kingdom,2010-11-24,229.20000000000002,114
534857,13663.0,United Kingdom,2010-11-24,123.75,43
534858,16065.0,United Kingdom,2010-11-24,4.25,1
534860,15271.0,United Kingdom,2010-11-24,239.9,118
534861,18076.0,United Kingdom,2010-11-24,151.49,164
534862,15194.0,United Kingdom,2010-11-24,433.36,202
534864,13495.0,United Kingdom,2010-11-24,619.57,307
534865,15356.0,United Kingdom,2010-11-24,149.93,92
534866,16085.0,United Kingdom,2010-11-24,114.14999999999999,20
534869,13952.0,United Kingdom,2010-11-24,880.8,430
534870,17601.0,United Kingdom,2010-11-24,297.07,192
534873,14060.0,United Kingdom,2010-11-24,295.79999999999995,252
534875,14060.0,United Kingdom,2010-11-24,74.0,40
534876,16699.0,United Kingdom,2010-11-24,106.72,110
534877,15471.0,United Kingdom,2010-11-24,568.28,297
534879,16489.0,United Kingdom,2010-11-24,193.04999999999998,19
534882,13686.0,United Kingdom,2010-11-24,111.60000000000001,62
534884,16422.0,United Kingdom,2010-11-24,731.1,506
534885,15509.0,United Kingdom,2010-11-24,152.41,58
534887,16903.0,United Kingdom,2010-11-24,246.99,115
534888,13854.0,United Kingdom,2010-11-24,154.36,76
534889,15030.0,United Kingdom,2010-11-24,108.30000000000001,54
534890,16204.0,United Kingdom,2010-11-24,321.26,227
534894,13554.0,United Kingdom,2010-11-24,216.04,92
534900,17402.0,United Kingdom,2010-11-24,395.45,95
534902,17349.0,United Kingdom,2010-11-24,163.47,104
534914,15476.0,United Kingdom,2010-11-24,12.600000000000001,6
534934,12913.0,United Kingdom,2010-11-24,1089.5,434
534935,17920.0,United Kingdom,2010-11-24,121.10000000000001,68
534943,16128.0,United Kingdom,2010-11-24,126.30000000000001,90
534944,14623.0,United Kingdom,2010-11-24,151.6,60
534946,17998.0,United Kingdom,2010-11-24,320.05,271
534948,15269.0,United Kingdom,2010-11-24,335.26,156
534956,13277.0,United Kingdom,2010-11-24,111.4,84
534959,13162.0,United Kingdom,2010-11-24,309.18,234
534980,13992.0,United Kingdom,2010-11-24,66.8,40
535014,14257.0,United Kingdom,2010-11-24,388.20000000000005,162
535016,14013.0,United Kingdom,2010-11-24,437.35,229
535017,13102.0,United Kingdom,2010-11-24,282.71999999999997,120
535018,17017.0,United Kingdom,2010-11-24,888.47,605
535019,17017.0,United Kingdom,2010-11-24,154.8,96
535037,13654.0,United Kingdom,2010-11-24,985.2,466
535040,14127.0,United Kingdom,2010-11-24,335.02000000000004,156
535041,15902.0,United Kingdom,2010-11-24,145.01,124
535066,12933.0,United Kingdom,2010-11-24,185.20000000000002,54
535077,14820.0,United Kingdom,2010-11-24,148.05,31
535078,16401.0,United Kingdom,2010-11-25,334.75,325
535079,15661.0,United Kingdom,2010-11-25,77.8,76
535080,13767.0,United Kingdom,2010-11-25,695.8000000000001,332
535081,16233.0,United Kingdom,2010-11-25,211.8,76
535082,16988.0,United Kingdom,2010-11-25,256.55,115
535083,14961.0,United Kingdom,2010-11-25,121.49999999999999,10
535084,14796.0,United Kingdom,2010-11-25,266.86,206
535085,12839.0,United Kingdom,2010-11-25,593.0799999999999,399
535086,14560.0,United Kingdom,2010-11-25,130.65,243
535088,17167.0,United Kingdom,2010-11-25,300.37,139
535089,13089.0,United Kingdom,2010-11-25,575.6,288
535090,13958.0,United Kingdom,2010-11-25,765.72,392
535091,14304.0,United Kingdom,2010-11-25,669.59,337
535092,13987.0,United Kingdom,2010-11-25,305.08,162
535094,16086.0,United Kingdom,2010-11-25,297.07,157
535095,15287.0,United Kingdom,2010-11-25,186.1,430
535096,15728.0,United Kingdom,2010-11-25,297.0,76
535097,16293.0,United Kingdom,2010-11-25,560.72,324
535100,14540.0,United Kingdom,2010-11-25,272.2,100
535101,13258.0,United Kingdom,2010-11-25,200.39999999999998,104
535102,17996.0,United Kingdom,2010-11-25,219.43,417
535103,13993.0,United Kingdom,2010-11-25,324.45,99
535104,16684.0,United Kingdom,2010-11-25,15070.22,10014
535105,12360.0,Austria,2010-11-25,120.0,3
535106,17342.0,United Kingdom,2010-11-25,300.4,37
535107,14680.0,United Kingdom,2010-11-25,1365.79,571
535108,14963.0,United Kingdom,2010-11-25,310.42,210
535113,14709.0,United Kingdom,2010-11-25,411.15,185
535114,17633.0,United Kingdom,2010-11-25,67.5,10
535124,13851.0,United Kingdom,2010-11-25,735.9000000000001,352
535131,14733.0,United Kingdom,2010-11-25,1429.9,641
535139,15271.0,United Kingdom,2010-11-25,167.13,73
535173,13113.0,United Kingdom,2010-11-25,595.6,100
535181,15084.0,United Kingdom,2010-11-25,615.8,516
535182,14450.0,United Kingdom,2010-11-25,151.54000000000002,50
535187,18087.0,United Kingdom,2010-11-25,439.59999999999997,88
535192,13767.0,United Kingdom,2010-11-25,279.6,136
535195,14907.0,United Kingdom,2010-11-25,384.62,144
535196,14907.0,United Kingdom,2010-11-25,25.200000000000003,12
535204,12971.0,United Kingdom,2010-11-25,61.199999999999996,48
535215,16354.0,United Kingdom,2010-11-25,203.16,126
535221,12748.0,United Kingdom,2010-11-25,402.58,182
535227,15291.0,United Kingdom,2010-11-25,489.6,192
535228,16013.0,United Kingdom,2010-11-25,1275.0,500
535229,14625.0,United Kingdom,2010-11-25,550.75,243
535231,12910.0,United Kingdom,2010-11-25,500.18,298
535235,16709.0,United Kingdom,2010-11-25,934.65,370
535240,18025.0,United Kingdom,2010-11-25,137.65,225
535241,16515.0,United Kingdom,2010-11-25,221.47,91
535242,15311.0,United Kingdom,2010-11-25,218.48,152
535243,13089.0,United Kingdom,2010-11-25,876.0,80
535244,18025.0,United Kingdom,2010-11-25,40.5,49
535245,14527.0,United Kingdom,2010-11-25,160.8,57
535247,14824.0,United Kingdom,2010-11-25,439.65000000000003,203
535248,13319.0,United Kingdom,2010-11-25,579.2,284
535249,13319.0,United Kingdom,2010-11-25,102.03,63
535250,15987.0,United Kingdom,2010-11-25,103.22,66
535251,16570.0,United Kingdom,2010-11-25,722.28,400
535252,17457.0,United Kingdom,2010-11-25,756.3599999999999,228
535253,16874.0,United Kingdom,2010-11-25,209.89000000000001,78
535254,14721.0,United Kingdom,2010-11-25,109.07,57
535255,17720.0,United Kingdom,2010-11-25,178.04,108
535257,15044.0,United Kingdom,2010-11-25,700.9200000000001,214
535258,16612.0,United Kingdom,2010-11-25,306.6,122
535259,17068.0,United Kingdom,2010-11-25,290.02,144
535260,15021.0,United Kingdom,2010-11-25,232.15,106
535261,13798.0,United Kingdom,2010-11-25,577.62,502
535262,13798.0,United Kingdom,2010-11-25,444.72,312
535263,14710.0,United Kingdom,2010-11-25,299.89,184
535264,15020.0,United Kingdom,2010-11-25,198.47,111
535265,13381.0,United Kingdom,2010-11-25,643.89,373
535266,14159.0,United Kingdom,2010-11-25,359.40999999999997,247
535267,14487.0,United Kingdom,2010-11-25,100.79,49
535268,12841.0,United Kingdom,2010-11-25,200.85,238
535269,14597.0,United Kingdom,2010-11-25,883.81,474
535270,16126.0,United Kingdom,2010-11-25,587.35,359
535271,15967.0,United Kingdom,2010-11-25,246.9,83
535272,15495.0,United Kingdom,2010-11-25,246.5,194
535273,17989.0,United Kingdom,2010-11-25,207.32999999999998,300
535274,14415.0,United Kingdom,2010-11-25,973.93,599
535275,16711.0,United Kingdom,2010-11-25,321.8,76
535277,14680.0,United Kingdom,2010-11-25,72.0,100
535278,14431.0,United Kingdom,2010-11-25,126.66,98
535282,14099.0,United Kingdom,2010-11-25,265.05,149
535283,14443.0,United Kingdom,2010-11-25,662.77,419
535285,15755.0,United Kingdom,2010-11-25,314.58,196
535288,17640.0,United Kingdom,2010-11-25,327.3,190
